ASCII SAMPLE CYCLES :			synecho6803_brd_temp36-31-36_whitel300.mdc
DATE :	26.11.2025	TIME :	11:33:31 odp.
CONVERTED CYCLES :			5261
Number of stored cycles			5261
Printed start cycle			1
Printed end cycle			5261
Number of stored datablocks			2
Datablock 0	Ion Current	[A]	
'0/0'	17.94	min:	9.22911E-010	max:	1.67387E-009	
'0/1'	27.75	min:	4.27391E-008	max:	4.4986E-008	
'0/2'	31.72	min:	1.83275E-008	max:	1.94882E-008	
'0/3'	35.87	min:	8.61726E-008	max:	8.69342E-008	
'0/4'	40.03	min:	3.46578E-008	max:	3.51229E-008	
'0/5'	43.72	min:	1.64506E-009	max:	1.67387E-009	
Datablock 1	PKR	[mbar]	
'1/0'	PKR	min:	1.744E-007	max:	2.362E-007	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	'0/4'	'0/5'	'1/0'	
4829	26.11.2025	13:46:23:84 odp.	7972.84	1.17312E-007	6.23318E-008	4.72652E-008	1.63935E-008	1.19632E-008	9.37254E-010	1.805E-007	
4830	26.11.2025	13:46:25:55 odp.	7974.56	1.17254E-007	6.23901E-008	4.72887E-008	1.64103E-008	1.19778E-008	9.32176E-010	1.796E-007	
4831	26.11.2025	13:46:27:20 odp.	7976.21	1.17373E-007	6.24234E-008	4.72993E-008	1.64216E-008	1.19722E-008	9.3972E-010	1.792E-007	
4832	26.11.2025	13:46:28:85 odp.	7977.86	1.17364E-007	6.24136E-008	4.73203E-008	1.64203E-008	1.19681E-008	9.33055E-010	1.82E-007	
4833	26.11.2025	13:46:30:51 odp.	7979.51	1.17226E-007	6.24734E-008	4.73281E-008	1.64117E-008	1.19754E-008	9.30857E-010	1.79E-007	
4834	26.11.2025	13:46:32:15 odp.	7981.16	1.17288E-007	6.24783E-008	4.73584E-008	1.64213E-008	1.20047E-008	9.39061E-010	1.796E-007	
4835	26.11.2025	13:46:33:81 odp.	7982.81	1.17177E-007	6.26102E-008	4.74083E-008	1.64582E-008	1.20206E-008	9.34642E-010	1.805E-007	
4836	26.11.2025	13:46:35:46 odp.	7984.46	1.17361E-007	6.27384E-008	4.75005E-008	1.64946E-008	1.20603E-008	9.37804E-010	1.8E-007	
4837	26.11.2025	13:46:37:12 odp.	7986.12	1.1729E-007	6.28458E-008	4.75461E-008	1.64875E-008	1.20434E-008	9.38964E-010	1.807E-007	
4838	26.11.2025	13:46:38:83 odp.	7987.84	1.173E-007	6.28946E-008	4.75532E-008	1.64966E-008	1.20462E-008	9.38023E-010	1.798E-007	
4839	26.11.2025	13:46:40:54 odp.	7989.55	1.173E-007	6.28922E-008	4.75897E-008	1.65023E-008	1.20376E-008	9.33116E-010	1.798E-007	
4840	26.11.2025	13:46:42:19 odp.	7991.2	1.17349E-007	6.28458E-008	4.74945E-008	1.64359E-008	1.19762E-008	9.37743E-010	1.805E-007	
4841	26.11.2025	13:46:43:85 odp.	7992.85	1.17298E-007	6.23419E-008	4.70752E-008	1.62735E-008	1.18899E-008	9.37267E-010	1.798E-007	
4842	26.11.2025	13:46:45:49 odp.	7994.5	1.17253E-007	6.17786E-008	4.66289E-008	1.61201E-008	1.17569E-008	9.34788E-010	1.786E-007	
4843	26.11.2025	13:46:47:14 odp.	7996.15	1.17215E-007	6.1271E-008	4.62744E-008	1.59828E-008	1.16665E-008	9.36171E-010	1.781E-007	
4844	26.11.2025	13:46:48:79 odp.	7997.8	1.17154E-007	6.0878E-008	4.59417E-008	1.58788E-008	1.15921E-008	9.37132E-010	1.786E-007	
4845	26.11.2025	13:46:50:45 odp.	7999.45	1.17142E-007	6.05461E-008	4.56765E-008	1.57846E-008	1.15677E-008	9.34227E-010	1.781E-007	
4846	26.11.2025	13:46:52:10 odp.	8001.1	1.17056E-007	6.02664E-008	4.54664E-008	1.57061E-008	1.15091E-008	9.34568E-010	1.788E-007	
4847	26.11.2025	13:46:53:75 odp.	8002.76	1.17129E-007	6.00076E-008	4.53116E-008	1.56553E-008	1.14705E-008	9.39745E-010	1.763E-007	
4848	26.11.2025	13:46:55:47 odp.	8004.48	1.17105E-007	5.98855E-008	4.51479E-008	1.5607E-008	1.14343E-008	9.3397E-010	1.771E-007	
4849	26.11.2025	13:46:57:14 odp.	8006.14	1.17152E-007	5.97378E-008	4.50246E-008	1.55754E-008	1.142E-008	9.38133E-010	1.779E-007	
4850	26.11.2025	13:46:58:85 odp.	8007.86	1.17106E-007	5.95864E-008	4.49459E-008	1.55394E-008	1.13668E-008	9.36204E-010	1.763E-007	
4851	26.11.2025	13:47:00:51 odp.	8009.52	1.17117E-007	5.95791E-008	4.48929E-008	1.55252E-008	1.13675E-008	9.33153E-010	1.763E-007	
4852	26.11.2025	13:47:02:24 odp.	8011.24	1.17208E-007	5.95071E-008	4.48451E-008	1.54708E-008	1.13223E-008	9.36815E-010	1.758E-007	
4853	26.11.2025	13:47:03:90 odp.	8012.9	1.17236E-007	5.93935E-008	4.47948E-008	1.54427E-008	1.13333E-008	9.35301E-010	1.76E-007	
4854	26.11.2025	13:47:05:56 odp.	8014.56	1.17176E-007	5.94253E-008	4.47102E-008	1.54285E-008	1.13005E-008	9.30015E-010	1.765E-007	
4855	26.11.2025	13:47:07:28 odp.	8016.29	1.17175E-007	5.93227E-008	4.46429E-008	1.53984E-008	1.12759E-008	9.36009E-010	1.756E-007	
4856	26.11.2025	13:47:08:94 odp.	8017.95	1.17337E-007	5.92287E-008	4.45771E-008	1.53789E-008	1.12686E-008	9.39989E-010	1.763E-007	
4857	26.11.2025	13:47:10:66 odp.	8019.67	1.17451E-007	5.92446E-008	4.45389E-008	1.53628E-008	1.12649E-008	9.34996E-010	1.777E-007	
4858	26.11.2025	13:47:12:38 odp.	8021.39	1.17329E-007	5.91775E-008	4.44915E-008	1.53254E-008	1.12307E-008	9.3806E-010	1.765E-007	
4859	26.11.2025	13:47:14:11 odp.	8023.11	1.17312E-007	5.91592E-008	4.4427E-008	1.53197E-008	1.12185E-008	9.34227E-010	1.758E-007	
4860	26.11.2025	13:47:15:77 odp.	8024.77	1.17262E-007	5.90798E-008	4.43697E-008	1.52831E-008	1.12016E-008	9.36864E-010	1.771E-007	
4861	26.11.2025	13:47:17:49 odp.	8026.5	1.17251E-007	5.90298E-008	4.43493E-008	1.52878E-008	1.12172E-008	9.37181E-010	1.756E-007	
4862	26.11.2025	13:47:19:16 odp.	8028.16	1.17203E-007	5.90517E-008	4.43508E-008	1.52877E-008	1.11868E-008	9.33714E-010	1.752E-007	
4863	26.11.2025	13:47:20:82 odp.	8029.82	1.17232E-007	5.9125E-008	4.43808E-008	1.52904E-008	1.12271E-008	9.38457E-010	1.754E-007	
4864	26.11.2025	13:47:22:48 odp.	8031.48	1.17188E-007	5.91579E-008	4.44186E-008	1.53114E-008	1.12283E-008	9.35167E-010	1.756E-007	
4865	26.11.2025	13:47:24:14 odp.	8033.14	1.1725E-007	5.91652E-008	4.44174E-008	1.53033E-008	1.12124E-008	9.40966E-010	1.75E-007	
4866	26.11.2025	13:47:25:80 odp.	8034.8	1.17129E-007	5.92129E-008	4.44422E-008	1.53114E-008	1.12198E-008	9.32884E-010	1.754E-007	
4867	26.11.2025	13:47:27:46 odp.	8036.46	1.17223E-007	5.92397E-008	4.44395E-008	1.53069E-008	1.12393E-008	9.34373E-010	1.758E-007	
4868	26.11.2025	13:47:29:12 odp.	8038.12	1.17179E-007	5.93496E-008	4.44654E-008	1.53185E-008	1.1239E-008	9.38329E-010	1.775E-007	
4869	26.11.2025	13:47:30:84 odp.	8039.85	1.17251E-007	5.9374E-008	4.45317E-008	1.53377E-008	1.12442E-008	9.35874E-010	1.773E-007	
4870	26.11.2025	13:47:32:50 odp.	8041.51	1.17154E-007	5.94119E-008	4.45825E-008	1.53725E-008	1.12836E-008	9.34752E-010	1.773E-007	
4871	26.11.2025	13:47:34:17 odp.	8043.17	1.17202E-007	5.95901E-008	4.46419E-008	1.53772E-008	1.12763E-008	9.3834E-010	1.771E-007	
4872	26.11.2025	13:47:35:83 odp.	8044.83	1.17142E-007	5.96023E-008	4.4692E-008	1.54007E-008	1.12942E-008	9.30089E-010	1.771E-007	
4873	26.11.2025	13:47:37:49 odp.	8046.49	1.17166E-007	5.97585E-008	4.47743E-008	1.54288E-008	1.13272E-008	9.40697E-010	1.771E-007	
4874	26.11.2025	13:47:39:15 odp.	8048.16	1.17288E-007	5.98213E-008	4.47842E-008	1.54428E-008	1.13321E-008	9.3607E-010	1.756E-007	
4875	26.11.2025	13:47:40:88 odp.	8049.88	1.17189E-007	5.98526E-008	4.48461E-008	1.54647E-008	1.1343E-008	9.37147E-010	1.765E-007	
4876	26.11.2025	13:47:42:54 odp.	8051.54	1.17174E-007	5.99172E-008	4.48628E-008	1.54556E-008	1.13357E-008	9.41893E-010	1.769E-007	
4877	26.11.2025	13:47:44:26 odp.	8053.26	1.17177E-007	6.001E-008	4.48929E-008	1.54609E-008	1.13431E-008	9.44298E-010	1.763E-007	
4878	26.11.2025	13:47:45:92 odp.	8054.92	1.17227E-007	6.00576E-008	4.49469E-008	1.54788E-008	1.13504E-008	9.33702E-010	1.767E-007	
4879	26.11.2025	13:47:47:58 odp.	8056.58	1.17239E-007	6.01064E-008	4.50133E-008	1.55008E-008	1.13813E-008	9.33079E-010	1.781E-007	
4880	26.11.2025	13:47:49:24 odp.	8058.24	1.17373E-007	6.02566E-008	4.50848E-008	1.5532E-008	1.13992E-008	9.41368E-010	1.771E-007	
4881	26.11.2025	13:47:50:90 odp.	8059.9	1.17346E-007	6.02835E-008	4.51183E-008	1.55559E-008	1.14224E-008	9.38133E-010	1.76E-007	
4882	26.11.2025	13:47:52:57 odp.	8061.57	1.173E-007	6.03836E-008	4.51617E-008	1.55508E-008	1.14114E-008	9.40013E-010	1.771E-007	
4883	26.11.2025	13:47:54:22 odp.	8063.22	1.17327E-007	6.03347E-008	4.51518E-008	1.55529E-008	1.142E-008	9.37035E-010	1.767E-007	
4884	26.11.2025	13:47:55:88 odp.	8064.88	1.17373E-007	6.03616E-008	4.51306E-008	1.55197E-008	1.14126E-008	9.30931E-010	1.763E-007	
4885	26.11.2025	13:47:57:60 odp.	8066.6	1.17422E-007	6.03298E-008	4.51217E-008	1.55249E-008	1.14114E-008	9.42552E-010	1.767E-007	
4886	26.11.2025	13:47:59:26 odp.	8068.26	1.17298E-007	6.02639E-008	4.50672E-008	1.55224E-008	1.13894E-008	9.36986E-010	1.783E-007	
4887	26.11.2025	13:48:00:92 odp.	8069.92	1.17226E-007	6.03323E-008	4.50773E-008	1.55239E-008	1.14151E-008	9.33372E-010	1.76E-007	
4888	26.11.2025	13:48:02:58 odp.	8071.58	1.17288E-007	6.02432E-008	4.50419E-008	1.54992E-008	1.13968E-008	9.38584E-010	1.765E-007	
4889	26.11.2025	13:48:04:24 odp.	8073.25	1.17349E-007	6.02005E-008	4.49805E-008	1.54862E-008	1.13699E-008	9.3889E-010	1.783E-007	
4890	26.11.2025	13:48:05:90 odp.	8074.91	1.17253E-007	6.02236E-008	4.50089E-008	1.54753E-008	1.13809E-008	9.41283E-010	1.779E-007	
4891	26.11.2025	13:48:07:57 odp.	8076.57	1.17227E-007	6.02301E-008	4.50076E-008	1.54754E-008	1.13721E-008	9.39354E-010	1.767E-007	
4892	26.11.2025	13:48:09:29 odp.	8078.3	1.17349E-007	6.01626E-008	4.49496E-008	1.54605E-008	1.13608E-008	9.35057E-010	1.769E-007	
4893	26.11.2025	13:48:10:95 odp.	8079.96	1.17435E-007	6.02017E-008	4.494E-008	1.54499E-008	1.13479E-008	9.39476E-010	1.763E-007	
4894	26.11.2025	13:48:12:61 odp.	8081.62	1.17278E-007	6.01772E-008	4.49045E-008	1.5429E-008	1.13577E-008	9.39659E-010	1.763E-007	
4895	26.11.2025	13:48:14:26 odp.	8083.27	1.17479E-007	6.01126E-008	4.48619E-008	1.54351E-008	1.13354E-008	9.37962E-010	1.763E-007	
4896	26.11.2025	13:48:15:92 odp.	8084.93	1.17569E-007	6.01126E-008	4.482E-008	1.54117E-008	1.1354E-008	9.37706E-010	1.763E-007	
4897	26.11.2025	13:48:17:58 odp.	8086.58	1.17654E-007	6.00527E-008	4.48193E-008	1.54105E-008	1.13345E-008	9.31493E-010	1.763E-007	
4898	26.11.2025	13:48:19:24 odp.	8088.25	1.17764E-007	6.00637E-008	4.47741E-008	1.53943E-008	1.13224E-008	9.34557E-010	1.773E-007	
4899	26.11.2025	13:48:20:90 odp.	8089.9	1.17822E-007	6.0054E-008	4.47556E-008	1.53927E-008	1.13138E-008	9.3926E-010	1.758E-007	
4900	26.11.2025	13:48:22:56 odp.	8091.56	1.17874E-007	6.00637E-008	4.47795E-008	1.53878E-008	1.13223E-008	9.42089E-010	1.76E-007	
4901	26.11.2025	13:48:24:28 odp.	8093.28	1.17813E-007	6.0032E-008	4.47403E-008	1.5364E-008	1.12808E-008	9.41551E-010	1.756E-007	
4902	26.11.2025	13:48:25:94 odp.	8094.94	1.17732E-007	5.99258E-008	4.46813E-008	1.53694E-008	1.13162E-008	9.42284E-010	1.771E-007	
4903	26.11.2025	13:48:27:66 odp.	8096.67	1.17776E-007	5.99636E-008	4.46673E-008	1.53387E-008	1.13138E-008	9.40868E-010	1.767E-007	
4904	26.11.2025	13:48:29:32 odp.	8098.33	1.17813E-007	5.99221E-008	4.46873E-008	1.53513E-008	1.12979E-008	9.37572E-010	1.763E-007	
4905	26.11.2025	13:48:30:98 odp.	8099.99	1.17776E-007	6.00332E-008	4.47105E-008	1.53613E-008	1.12979E-008	9.40819E-010	1.771E-007	
4906	26.11.2025	13:48:32:65 odp.	8101.65	1.17886E-007	6.00381E-008	4.47146E-008	1.53628E-008	1.13052E-008	9.40965E-010	1.765E-007	
4907	26.11.2025	13:48:34:30 odp.	8103.3	1.17892E-007	6.00234E-008	4.4705E-008	1.53434E-008	1.13076E-008	9.38487E-010	1.773E-007	
4908	26.11.2025	13:48:35:95 odp.	8104.96	1.17935E-007	6.00422E-008	4.47244E-008	1.53609E-008	1.13162E-008	9.35228E-010	1.775E-007	
4909	26.11.2025	13:48:37:62 odp.	8106.62	1.17901E-007	6.01071E-008	4.47261E-008	1.53649E-008	1.13029E-008	9.47704E-010	1.769E-007	
4910	26.11.2025	13:48:39:34 odp.	8108.34	1.17972E-007	6.01016E-008	4.4741E-008	1.53644E-008	1.13235E-008	9.42259E-010	1.763E-007	
4911	26.11.2025	13:48:41:00 odp.	8110	1.17862E-007	6.01003E-008	4.47048E-008	1.53525E-008	1.13199E-008	9.39964E-010	1.765E-007	
4912	26.11.2025	13:48:42:72 odp.	8111.72	1.17708E-007	6.00906E-008	4.47037E-008	1.53602E-008	1.13282E-008	9.36754E-010	1.769E-007	
4913	26.11.2025	13:48:44:44 odp.	8113.44	1.17805E-007	6.0054E-008	4.47061E-008	1.53511E-008	1.12991E-008	9.43297E-010	1.783E-007	
4914	26.11.2025	13:48:46:10 odp.	8115.1	1.17801E-007	6.01284E-008	4.47211E-008	1.53576E-008	1.13125E-008	9.3386E-010	1.746E-007	
4915	26.11.2025	13:48:47:77 odp.	8116.77	1.17789E-007	6.01821E-008	4.47465E-008	1.53548E-008	1.1315E-008	9.37876E-010	1.756E-007	
4916	26.11.2025	13:48:49:43 odp.	8118.44	1.17752E-007	6.0281E-008	4.47642E-008	1.53582E-008	1.13479E-008	9.45103E-010	1.788E-007	
4917	26.11.2025	13:48:51:09 odp.	8120.09	1.17837E-007	6.02273E-008	4.47955E-008	1.53593E-008	1.13247E-008	9.38548E-010	1.754E-007	
4918	26.11.2025	13:48:52:75 odp.	8121.76	1.1801E-007	6.02896E-008	4.4798E-008	1.53784E-008	1.13565E-008	9.35203E-010	1.777E-007	
4919	26.11.2025	13:48:54:41 odp.	8123.42	1.17949E-007	6.03481E-008	4.48167E-008	1.53948E-008	1.13439E-008	9.42723E-010	1.781E-007	
4920	26.11.2025	13:48:56:07 odp.	8125.08	1.17949E-007	6.03298E-008	4.48417E-008	1.53899E-008	1.13357E-008	9.34666E-010	1.783E-007	
4921	26.11.2025	13:48:57:73 odp.	8126.74	1.1792E-007	6.03164E-008	4.48231E-008	1.53898E-008	1.13772E-008	9.41417E-010	1.775E-007	
4922	26.11.2025	13:48:59:40 odp.	8128.4	1.17959E-007	6.03567E-008	4.47985E-008	1.53676E-008	1.1354E-008	9.40904E-010	1.773E-007	
4923	26.11.2025	13:49:01:06 odp.	8130.06	1.17871E-007	6.02883E-008	4.4759E-008	1.53471E-008	1.13247E-008	9.37084E-010	1.771E-007	
4924	26.11.2025	13:49:02:72 odp.	8131.72	1.17877E-007	6.01956E-008	4.47229E-008	1.53511E-008	1.13186E-008	9.39977E-010	1.75E-007	
4925	26.11.2025	13:49:04:38 odp.	8133.38	1.17925E-007	6.02822E-008	4.47245E-008	1.5337E-008	1.13321E-008	9.38531E-010	1.773E-007	
4926	26.11.2025	13:49:06:04 odp.	8135.04	1.17752E-007	6.02871E-008	4.47208E-008	1.53333E-008	1.13284E-008	9.4254E-010	1.765E-007	
4927	26.11.2025	13:49:07:70 odp.	8136.7	1.1785E-007	6.02688E-008	4.4675E-008	1.53193E-008	1.12942E-008	9.3961E-010	1.765E-007	
4928	26.11.2025	13:49:09:36 odp.	8138.36	1.17898E-007	6.01492E-008	4.46617E-008	1.53074E-008	1.13089E-008	9.45177E-010	1.763E-007	
4929	26.11.2025	13:49:11:02 odp.	8140.02	1.17947E-007	6.02004E-008	4.46621E-008	1.53151E-008	1.13053E-008	9.3911E-010	1.773E-007	
4930	26.11.2025	13:49:12:74 odp.	8141.74	1.17959E-007	6.02163E-008	4.46306E-008	1.52986E-008	1.13138E-008	9.4276E-010	1.76E-007	
4931	26.11.2025	13:49:14:40 odp.	8143.4	1.17937E-007	6.01968E-008	4.46353E-008	1.52969E-008	1.12869E-008	9.40331E-010	1.769E-007	
4932	26.11.2025	13:49:16:06 odp.	8145.06	1.17853E-007	6.02114E-008	4.4623E-008	1.52937E-008	1.12967E-008	9.34861E-010	1.767E-007	
4933	26.11.2025	13:49:17:72 odp.	8146.72	1.17813E-007	6.02688E-008	4.46355E-008	1.53069E-008	1.12739E-008	9.42235E-010	1.75E-007	
4934	26.11.2025	13:49:19:44 odp.	8148.44	1.17925E-007	6.02224E-008	4.46609E-008	1.53008E-008	1.12967E-008	9.39903E-010	1.763E-007	
4935	26.11.2025	13:49:21:10 odp.	8150.1	1.17837E-007	6.02847E-008	4.46274E-008	1.5301E-008	1.13015E-008	9.43968E-010	1.76E-007	
4936	26.11.2025	13:49:22:77 odp.	8151.77	1.17837E-007	6.02346E-008	4.46069E-008	1.52929E-008	1.13017E-008	9.4558E-010	1.771E-007	
4937	26.11.2025	13:49:24:43 odp.	8153.44	1.17829E-007	6.02883E-008	4.46343E-008	1.52816E-008	1.12881E-008	9.39988E-010	1.769E-007	
4938	26.11.2025	13:49:26:10 odp.	8155.1	1.18E-007	6.02896E-008	4.46304E-008	1.52764E-008	1.13089E-008	9.4735E-010	1.771E-007	
4939	26.11.2025	13:49:27:76 odp.	8156.76	1.17886E-007	6.0292E-008	4.46649E-008	1.52825E-008	1.13125E-008	9.40636E-010	1.771E-007	
4940	26.11.2025	13:49:29:42 odp.	8158.42	1.17985E-007	6.03359E-008	4.46452E-008	1.52944E-008	1.13247E-008	9.39159E-010	1.767E-007	
4941	26.11.2025	13:49:31:08 odp.	8160.08	1.17935E-007	6.03372E-008	4.46496E-008	1.5285E-008	1.12784E-008	9.41311E-010	1.769E-007	
4942	26.11.2025	13:49:32:74 odp.	8161.74	1.17959E-007	6.03958E-008	4.46649E-008	1.53004E-008	1.12967E-008	9.49291E-010	1.773E-007	
4943	26.11.2025	13:49:34:46 odp.	8163.46	1.1802E-007	6.03713E-008	4.46861E-008	1.52934E-008	1.12932E-008	9.41429E-010	1.765E-007	
4944	26.11.2025	13:49:36:12 odp.	8165.12	1.18082E-007	6.03774E-008	4.46412E-008	1.52786E-008	1.12881E-008	9.42844E-010	1.758E-007	
4945	26.11.2025	13:49:37:78 odp.	8166.78	1.17939E-007	6.03103E-008	4.45549E-008	1.52445E-008	1.12703E-008	9.44481E-010	1.777E-007	
4946	26.11.2025	13:49:39:44 odp.	8168.44	1.17984E-007	6.01736E-008	4.44838E-008	1.52157E-008	1.12503E-008	9.39464E-010	1.756E-007	
4947	26.11.2025	13:49:41:10 odp.	8170.1	1.17973E-007	6.01324E-008	4.4456E-008	1.5211E-008	1.12347E-008	9.4099E-010	1.767E-007	
4948	26.11.2025	13:49:42:76 odp.	8171.76	1.17889E-007	6.00999E-008	4.43998E-008	1.51753E-008	1.12442E-008	9.42967E-010	1.76E-007	
4949	26.11.2025	13:49:44:42 odp.	8173.42	1.17911E-007	6.00686E-008	4.437E-008	1.51748E-008	1.12222E-008	9.44762E-010	1.779E-007	
4950	26.11.2025	13:49:46:08 odp.	8175.08	1.17825E-007	6.0048E-008	4.43714E-008	1.51724E-008	1.12283E-008	9.43468E-010	1.76E-007	
4951	26.11.2025	13:49:47:74 odp.	8176.74	1.17768E-007	6.00466E-008	4.43742E-008	1.51716E-008	1.12271E-008	9.4243E-010	1.76E-007	
4952	26.11.2025	13:49:49:40 odp.	8178.41	1.17764E-007	6.01101E-008	4.43742E-008	1.51704E-008	1.12149E-008	9.3297E-010	1.754E-007	
4953	26.11.2025	13:49:51:06 odp.	8180.07	1.1785E-007	6.00759E-008	4.43783E-008	1.5165E-008	1.12454E-008	9.42955E-010	1.76E-007	
4954	26.11.2025	13:49:52:73 odp.	8181.73	1.17889E-007	6.01284E-008	4.43956E-008	1.51568E-008	1.1232E-008	9.37682E-010	1.763E-007	
4955	26.11.2025	13:49:54:39 odp.	8183.4	1.17894E-007	6.01101E-008	4.43636E-008	1.51509E-008	1.1232E-008	9.41478E-010	1.758E-007	
4956	26.11.2025	13:49:56:05 odp.	8185.06	1.17939E-007	6.01321E-008	4.43421E-008	1.51432E-008	1.12283E-008	9.43687E-010	1.767E-007	
4957	26.11.2025	13:49:57:71 odp.	8186.72	1.17996E-007	6.01162E-008	4.43734E-008	1.51486E-008	1.12222E-008	9.46654E-010	1.76E-007	
4958	26.11.2025	13:49:59:37 odp.	8188.38	1.17972E-007	6.01419E-008	4.43721E-008	1.51536E-008	1.12173E-008	9.47801E-010	1.775E-007	
4959	26.11.2025	13:50:01:03 odp.	8190.04	1.17837E-007	6.01968E-008	4.44174E-008	1.51659E-008	1.12317E-008	9.42223E-010	1.752E-007	
4960	26.11.2025	13:50:02:70 odp.	8191.7	1.17789E-007	6.02309E-008	4.44476E-008	1.51819E-008	1.12558E-008	9.54784E-010	1.763E-007	
4961	26.11.2025	13:50:04:42 odp.	8193.42	1.17764E-007	6.03469E-008	4.44893E-008	1.5196E-008	1.12353E-008	9.40343E-010	1.777E-007	
4962	26.11.2025	13:50:06:08 odp.	8195.08	1.1778E-007	6.04324E-008	4.45522E-008	1.52073E-008	1.12771E-008	9.4586E-010	1.769E-007	
4963	26.11.2025	13:50:07:74 odp.	8196.75	1.17841E-007	6.05117E-008	4.45961E-008	1.52428E-008	1.12832E-008	9.4337E-010	1.763E-007	
4964	26.11.2025	13:50:09:46 odp.	8198.47	1.17727E-007	6.05874E-008	4.46621E-008	1.5263E-008	1.13113E-008	9.40257E-010	1.754E-007	
4965	26.11.2025	13:50:11:13 odp.	8200.13	1.1785E-007	6.06741E-008	4.46863E-008	1.52322E-008	1.13029E-008	9.45848E-010	1.771E-007	
4966	26.11.2025	13:50:12:78 odp.	8201.79	1.17789E-007	6.06221E-008	4.46555E-008	1.52559E-008	1.12918E-008	9.43407E-010	1.779E-007	
4967	26.11.2025	13:50:14:45 odp.	8203.45	1.17813E-007	6.06106E-008	4.46747E-008	1.5248E-008	1.12784E-008	9.43077E-010	1.769E-007	
4968	26.11.2025	13:50:16:11 odp.	8205.11	1.17911E-007	6.069E-008	4.46486E-008	1.52438E-008	1.13003E-008	9.40196E-010	1.771E-007	
4969	26.11.2025	13:50:17:77 odp.	8206.77	1.1785E-007	6.07583E-008	4.47004E-008	1.52537E-008	1.1303E-008	9.41795E-010	1.767E-007	
4970	26.11.2025	13:50:19:43 odp.	8208.43	1.17801E-007	6.07718E-008	4.47165E-008	1.52634E-008	1.13053E-008	9.4735E-010	1.779E-007	
4971	26.11.2025	13:50:21:09 odp.	8210.09	1.17727E-007	6.07595E-008	4.47135E-008	1.5264E-008	1.1336E-008	9.41405E-010	1.763E-007	
4972	26.11.2025	13:50:22:75 odp.	8211.76	1.1778E-007	6.07754E-008	4.47288E-008	1.52695E-008	1.13357E-008	9.4105E-010	1.769E-007	
4973	26.11.2025	13:50:24:41 odp.	8213.42	1.17735E-007	6.0812E-008	4.47482E-008	1.52776E-008	1.13077E-008	9.38658E-010	1.767E-007	
4974	26.11.2025	13:50:26:13 odp.	8215.14	1.17776E-007	6.08841E-008	4.47435E-008	1.52989E-008	1.13463E-008	9.43748E-010	1.765E-007	
4975	26.11.2025	13:50:27:79 odp.	8216.8	1.17874E-007	6.08401E-008	4.4745E-008	1.52549E-008	1.13321E-008	9.44164E-010	1.769E-007	
4976	26.11.2025	13:50:29:45 odp.	8218.45	1.17837E-007	6.08377E-008	4.47467E-008	1.52806E-008	1.13235E-008	9.41795E-010	1.771E-007	
4977	26.11.2025	13:50:31:11 odp.	8220.11	1.17789E-007	6.08182E-008	4.4692E-008	1.52485E-008	1.13028E-008	9.43065E-010	1.771E-007	
4978	26.11.2025	13:50:32:77 odp.	8221.77	1.17959E-007	6.07766E-008	4.46621E-008	1.52224E-008	1.13064E-008	9.48558E-010	1.771E-007	
4979	26.11.2025	13:50:34:43 odp.	8223.44	1.17889E-007	6.07364E-008	4.46294E-008	1.52137E-008	1.12735E-008	9.40636E-010	1.775E-007	
4980	26.11.2025	13:50:36:10 odp.	8225.1	1.17813E-007	6.06802E-008	4.4587E-008	1.51985E-008	1.13015E-008	9.41484E-010	1.744E-007	
4981	26.11.2025	13:50:37:82 odp.	8226.82	1.17727E-007	6.07034E-008	4.46022E-008	1.5198E-008	1.13101E-008	9.39293E-010	1.773E-007	
4982	26.11.2025	13:50:39:39 odp.	8228.39	1.17837E-007	6.07461E-008	4.46035E-008	1.52164E-008	1.12967E-008	9.48546E-010	1.763E-007	
4983	26.11.2025	13:50:41:05 odp.	8230.05	1.17691E-007	6.07173E-008	4.46151E-008	1.52211E-008	1.12784E-008	9.40782E-010	1.777E-007	
4984	26.11.2025	13:50:42:80 odp.	8231.8	1.17703E-007	6.07998E-008	4.4654E-008	1.52219E-008	1.13199E-008	9.4149E-010	1.771E-007	
4985	26.11.2025	13:50:44:46 odp.	8233.46	1.17691E-007	6.08145E-008	4.46816E-008	1.52332E-008	1.13382E-008	9.44322E-010	1.777E-007	
4986	26.11.2025	13:50:46:03 odp.	8235.03	1.1785E-007	6.08584E-008	4.47055E-008	1.52285E-008	1.13015E-008	9.3983E-010	1.756E-007	
4987	26.11.2025	13:50:47:78 odp.	8236.78	1.17825E-007	6.09305E-008	4.47406E-008	1.52554E-008	1.13369E-008	9.4738E-010	1.765E-007	
4988	26.11.2025	13:50:49:35 odp.	8238.36	1.17752E-007	6.09634E-008	4.47953E-008	1.52653E-008	1.13626E-008	9.39384E-010	1.777E-007	
4989	26.11.2025	13:50:51:10 odp.	8240.1	1.17752E-007	6.10806E-008	4.48335E-008	1.52819E-008	1.13601E-008	9.43566E-010	1.786E-007	
4990	26.11.2025	13:50:52:76 odp.	8241.76	1.17776E-007	6.12014E-008	4.48772E-008	1.52939E-008	1.13825E-008	9.44574E-010	1.777E-007	
4991	26.11.2025	13:50:54:48 odp.	8243.48	1.17886E-007	6.1188E-008	4.49166E-008	1.53022E-008	1.13748E-008	9.40575E-010	1.767E-007	
